Title,Translated title,Published,Source Name,Source Type,URL,PDF URL,Policy Document ID,Policy Document DOIs,PDF Document ID,Matched Reference Type,Matched News ID,Matched Policy Document ID,Matched DOI,Matched Person,Page,Matched Snippet,Matched Policy Document Title,Matched Departments
Title IV-E Prevention Plan,,2022-10-31,State of Missouri,government,https://dss.mo.gov/cd/files/FFPSAPreventionPlan.pdf,https://dss.mo.gov/cd/files/FFPSAPreventionPlan.pdf#page=63,stateofmissouri-ed98bbb201a3c0b0361b76abe8f67e4f,,stateofmissouri-ed98bbb201a3c0b0361b76abe8f67e4f-ed98bbb201a3c0b0361b76abe8f67e4f,cited selected person,,,10.1111/ajad.12278,Michael Miller,63,"Horigian, V. E., Feaster, D. J., Robbins, M. S., Brincks, A. M., Ucha, J., Rohrbaugh, M. J., Shoham, V., Bachrach, K., Miller, M., Burlew, A. K., Hodgkins, C. C., Carrion, I. S., Silverstein, M., Werstlein, R., Szapocznik, J. 2015. A cross-sectional assessment of the long term effects of brief strategic family therapy for adolescent substance use. The American journal on addictions, 247, 637645.",,
Georgia Title IV-E,,2022-10-05,State of Georgia,government,https://dfcs.georgia.gov/document/document/georgia-title-iv-e-prevention-plan/download,https://dfcs.georgia.gov/document/document/georgia-title-iv-e-prevention-plan/download#page=58,stateofgeorgia-d15d0e2aaf51cab2d272763b9aeb4f6c,,stateofgeorgia-d15d0e2aaf51cab2d272763b9aeb4f6c-d15d0e2aaf51cab2d272763b9aeb4f6c,cited selected person,,,10.1111/ajad.12278,Michael Miller,58,"Horigian, V. E., Feaster, D. J., Robbins, M. S., Brincks, A. M., Ucha, J., Rohrbaugh, M. J., Szapocznik, J. 2015. A cross-sectional assessment of the long term effects of Brief Strategic Family Therapy for adolescent substance use. The American Journal On Addictions, 247, 637-645. doi:10.1111/ajad.12278",,
Prof Maria Bryant (Professor of Public Health Nutrition at University of York) (FDO0139),,2024-05-29,UK Parliament Select Committee Publications,government,https://committees.parliament.uk/writtenevidence/130656/pdf/,https://committees.parliament.uk/writtenevidence/130656/pdf/#page=13,ukparliament_select-bda5ab038293fa8bb27e98b96ee7d033,,ukparliament_select-bda5ab038293fa8bb27e98b96ee7d033-bda5ab038293fa8bb27e98b96ee7d033,cited selected person,,,10.1161/jaha.119.014433,Michael Miller,13,"KrisEtherton, Penny M., Kristina S. Petersen, Gladys Velarde, Neal D. Barnard, Michael Miller, Emilio Ros, James H. OKeefe, et al. Barriers, Opportunities, and Challenges in Addressing Disparities in DietRelated Cardiovascular Disease in the United States. Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease 9, no. 7 March 2020: 1-13. https://doi.org/10.1161/JAHA.119.014433.",,
Diagnostik und Therapieoptionen von Aphthen und aphthoiden Läsionen der Mund- und Rachenschleimhaut,Diagnosis and treatment options for aphthae and aphthoid lesions of the oral and pharyngeal mucosa,2023-06-07,Arbeitsgemeinschaft der Wissenschaftlichen Medizinischen Fachgesellschaften (AWMF),government,https://register.awmf.org/de/leitlinien/detail/007-101,https://register.awmf.org/assets/guidelines/007-101m_S2k_Aphthen_aphthoide-Läsionen_2023-06_02.pdf#page=76,awmf-e48e977f39efdbdbc43ef1cf6bf60781,,awmf-e48e977f39efdbdbc43ef1cf6bf60781-88b01f53a60d1e04ce14132d3a4fa66d,cited selected person,,,10.1016/0030-4220(77)90105-0,Michael Miller,76,"Miller MF, Ship, II. A retrospective study of the prevalence and incidence of recurrent aphthous ulcers in a professional population, 1958-1971. Oral Surg Oral Med Oral Pathol. 1977; 434: 532-537.",,
Title IV-E Prevention Plan,,2022-10-31,State of Missouri,government,https://dss.mo.gov/cd/files/FFPSAPreventionPlan.pdf,https://dss.mo.gov/cd/files/FFPSAPreventionPlan.pdf#page=63,stateofmissouri-ed98bbb201a3c0b0361b76abe8f67e4f,,stateofmissouri-ed98bbb201a3c0b0361b76abe8f67e4f-ed98bbb201a3c0b0361b76abe8f67e4f,cited selected person,,,10.1037/a0025477,Michael Miller,63,"Robbins, M. S., Feaster, D. J., Horigian, V. E., Rohrbaugh, M., Shoham, V., Bachrach, K., Miller, M., Burlew, K. A., Hodgkins, C., Carrion, I., Vandermark, N., Schindler, E., Werstlein, R., Szapocznik, J. 2011. Brief strategic family therapy versus treatment as usual: results of a multisite randomized trial for substance using adolescents. Journal of consulting and clinical psychology, 796, 713727.",,
Global report on children with developmental disabilities: from the margins to the mainstream,,2023-09-15,World Health Organization,igo,https://apps.who.int/iris/handle/10665/372867,https://apps.who.int/iris/bitstream/10665/372867/1/9789240080232-eng.pdf#page=36,who-fadd2de8f6ad60afbcca0bb755dd8d51,,who-fadd2de8f6ad60afbcca0bb755dd8d51-32ab97028e9d7acfbdc4d7db753efdd4,cited selected person,,,10.1111/jar.12853,Michael O'Sullivan,36,"101. Doyle A, OSullivan M, Craig S, McConkey R. People with intellectual disability in Ireland are still dying young. J Appl Res Intellect Disabil. 2021;344:105765. doi: 10.1111/jar.12853.",,
Global Report on Children with Developmental Disabilities,,2023-09-14,UNICEF,igo,https://www.unicef.org/documents/global-report-children-developmental-disabilities,https://www.unicef.org/media/145016/file/Global-report-on-children-with-developmental-disabilities-2023.pdf#page=36,unicef-af620bd21e1d173db72458f1e5169fc0,,unicef-af620bd21e1d173db72458f1e5169fc0-6ddf8f00d59a84729f571282ab4b5d4d,cited selected person,,,10.1111/jar.12853,Michael O'Sullivan,36,"101. Doyle A, OSullivan M, Craig S, McConkey R. People with intellectual disability in Ireland are still dying young. J Appl Res Intellect Disabil. 2021;344:105765. doi: 10.1111/jar.12853.",,
Global report on children with developmental disabilities : from the margins to the mainstream,,2023-01-01,United Nations,igo,https://digitallibrary.un.org/record/4020810?ln=en,https://digitallibrary.un.org/record/4020810/files/1382899EN.pdf#page=36,unitednations-13ce95a10daebfd02bb08d2a6173e167,,unitednations-13ce95a10daebfd02bb08d2a6173e167-ba5247a30d2bede51f5a5ccb450ae80c,cited selected person,,,10.1111/jar.12853,Michael O'Sullivan,36,"101. Doyle A, OSullivan M, Craig S, McConkey R. People with intellectual disability in Ireland are still dying young. J Appl Res Intellect Disabil. 2021;344:105765. doi: 10.1111/jar.12853.",,
Engaging Men for Women’s Economic Empowerment: Overview of the Evidence,,2023-09-27,World Bank,igo,https://openknowledge.worldbank.org/handle/10986/40418,http://openknowledge.worldbank.org/bitstreams/974c3488-0c43-4c1d-955c-f6b9b32cbd30/download#page=16,worldbank-6d1d9799b16e96ded6d313ca9cdd4593,,worldbank-6d1d9799b16e96ded6d313ca9cdd4593-d72caf59d025f8f65c86e590c5285d8a,cited selected person,,,10.1257/pandp.20221052,Michael O'Sullivan,16,"47 Ambler, Kate, Kelly M. Jones, and Michael OSullivan. 2021a. Facilitating Womens Access to an Economic Empowerment Initiative: Evidence from Uganda. World Development, 138105224:1-13; Ambler, Kate, Kelly M. Jones, and Michael OSullivan. 2021b. Increasing Womens Empowerment: Implications for Family Welfare. IZA Discussion Paper 14861; Ambler, Kate, Kelly M. Jones, and Michael OSullivan. 2022. Empowering Women to Engage in Commercial Agriculture. AEA Papers and Proceedings, 112: 546-50.",,
South Metropolitan Health Service Research Report 2022,,2023-06-22,State of Western Australia,government,https://www.smhs.health.wa.gov.au/~/media/HSPs/SMHS/Corporate/Files/Research/2022-SMHS-Research-rpt.pdf,https://www.smhs.health.wa.gov.au/~/media/HSPs/SMHS/Corporate/Files/Research/2022-SMHS-Research-rpt.pdf#page=46,stateofwesternaustralia-410fb38737495619c13f568d10a4ea67,,stateofwesternaustralia-410fb38737495619c13f568d10a4ea67-410fb38737495619c13f568d10a4ea67,cited selected person,,,10.1016/j.jmoldx.2022.02.007,Michael O'Sullivan,46,"Kermode W, De Santis D, Truong L, Della Mina E, Salman S, Thompson G, et al. A Novel Targeted Amplicon Next- Generation Sequencing Gene Panel for the Diagnosis of Common Variable Immunodeficiency Has a High Diagnostic Yield: Results from the Perth CVID Cohort Study. The Journal of molecular diagnostics: JMD. 2022;246:586-99.",,
South Metropolitan Health Service Research Report 2022,,2023-06-22,State of Western Australia,government,https://www.smhs.health.wa.gov.au/~/media/HSPs/SMHS/Corporate/Files/Research/2022-SMHS-Research-rpt.pdf,https://www.smhs.health.wa.gov.au/~/media/HSPs/SMHS/Corporate/Files/Research/2022-SMHS-Research-rpt.pdf#page=46,stateofwesternaustralia-410fb38737495619c13f568d10a4ea67,,stateofwesternaustralia-410fb38737495619c13f568d10a4ea67-410fb38737495619c13f568d10a4ea67,cited selected person,,,10.1016/j.jmoldx.2022.02.007,Michael O'Sullivan,46,"Kermode W, De Santis D, Truong L, Della Mina E, Salman S, Thompson G, et al. A Novel Targeted Amplicon Next- Generation Sequencing Gene Panel for the Diagnosis of Common Variable Immunodeficiency Has a High Diagnostic Yield: Results from the Perth CVID Cohort Study. The Journal of molecular diagnostics: JMD. 2022;246:586-99.",,
South Metropolitan Health Service Research Report 2022,,2023-06-22,State of Western Australia,government,https://www.smhs.health.wa.gov.au/~/media/HSPs/SMHS/Corporate/Files/Research/2022-SMHS-Research-rpt.pdf,https://www.smhs.health.wa.gov.au/~/media/HSPs/SMHS/Corporate/Files/Research/2022-SMHS-Research-rpt.pdf#page=47,stateofwesternaustralia-410fb38737495619c13f568d10a4ea67,,stateofwesternaustralia-410fb38737495619c13f568d10a4ea67-410fb38737495619c13f568d10a4ea67,cited selected person,,,10.5415/apallergy.2022.12.e23,Michael O'Sullivan,47,"Leang ZX, Thalayasingam M, OSullivan M. A paediatric case of exercise-augmented anaphylaxis following bee pollen ingestion in Western Australia. Asia Pacific allergy. 2022;123:e23.",,
Guidelines for the prevention of bloodstream infections and other infections associated with the use of intravascular catheters: part I: peripheral catheters,,2024-01-01,World Health Organization,igo,https://apps.who.int/iris/handle/10665/376722,https://iris.who.int/bitstream/handle/10665/376722/9789240093829-eng.pdf#page=136,who-4f45f5826e6a25a942d66864668bc1b5,,who-4f45f5826e6a25a942d66864668bc1b5-a7e46265219e2384711a842170f24fa6,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,136,"151. Yeung F, Miller MR, Ojha R, McKelvie B, Poonai N, Bock DE et al. Saline-lock versus continuous infusion: maintaining peripheral intravenous catheter access in children. Hosp Pediatr. 2020;10:1038-43. doi: 10.1542/hpeds.2020-0137.",,
Guidelines for the prevention of bloodstream infections and other infections associated with the use of intravascular catheters: part I: peripheral catheters,,2024-01-01,World Health Organization,igo,https://apps.who.int/iris/handle/10665/376722,https://iris.who.int/bitstream/handle/10665/376722/9789240093829-eng.pdf#page=136,who-4f45f5826e6a25a942d66864668bc1b5,,who-4f45f5826e6a25a942d66864668bc1b5-a7e46265219e2384711a842170f24fa6,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,136,"151. Yeung F, Miller MR, Ojha R, McKelvie B, Poonai N, Bock DE et al. Saline-lock versus continuous infusion: maintaining peripheral intravenous catheter access in children. Hosp Pediatr. 2020;10:1038-43. doi: 10.1542/hpeds.2020-0137.",,
Guidelines for the prevention of bloodstream infections and other infections associated with the use of intravascular catheters: part I: peripheral catheters,,2024-01-01,World Health Organization,igo,https://apps.who.int/iris/handle/10665/376722,https://iris.who.int/bitstream/handle/10665/376722/9789240093829-eng.pdf#page=136,who-4f45f5826e6a25a942d66864668bc1b5,,who-4f45f5826e6a25a942d66864668bc1b5-a7e46265219e2384711a842170f24fa6,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,136,"151. Yeung F, Miller MR, Ojha R, McKelvie B, Poonai N, Bock DE et al. Saline-lock versus continuous infusion: maintaining peripheral intravenous catheter access in children. Hosp Pediatr. 2020;10:1038-43. doi: 10.1542/hpeds.2020-0137.",,
Master Question List fgor COVID-19 (caused by SARS-CoV-2),,2023-02-21,Department of Homeland Security,government,https://www.dhs.gov/sites/default/files/2023-02/23_0131_st_mql_sars_cov-2.pdf,https://www.dhs.gov/sites/default/files/2023-02/23_0131_st_mql_sars_cov-2.pdf#page=56,dhsgov-eeb18fe8690357c6b05b850ab4cf6b68,,dhsgov-eeb18fe8690357c6b05b850ab4cf6b68-eeb18fe8690357c6b05b850ab4cf6b68,cited selected person,,,10.1097/cce.0000000000000272,Michael R Miller,56,"464. Fraser, D. D.; Slessarev, M.; Martin, C. M.; Daley, M.; Patel, M. A.; Miller, M. R.; Patterson, E. K.; OGorman, D. B.; Gill, S. E.; Wishart, D. S.; Mandal, R.; Cepinskas, G., Metabolomics Profiling of Critically Ill Coronavirus Disease 2019 Patients: Identification of Diagnostic and Prognostic Biomarkers. Crit Care Explor 2020, 2 10, e0272. https://www.ncbi.nlm.nih.gov/pubmed/33134953",,
Master Question List fgor COVID-19 (caused by SARS-CoV-2),,2023-02-21,Department of Homeland Security,government,https://www.dhs.gov/sites/default/files/2023-02/23_0131_st_mql_sars_cov-2.pdf,https://www.dhs.gov/sites/default/files/2023-02/23_0131_st_mql_sars_cov-2.pdf#page=56,dhsgov-eeb18fe8690357c6b05b850ab4cf6b68,,dhsgov-eeb18fe8690357c6b05b850ab4cf6b68-eeb18fe8690357c6b05b850ab4cf6b68,cited selected person,,,10.1097/cce.0000000000000272,Michael R Miller,56,"464. Fraser, D. D.; Slessarev, M.; Martin, C. M.; Daley, M.; Patel, M. A.; Miller, M. R.; Patterson, E. K.; OGorman, D. B.; Gill, S. E.; Wishart, D. S.; Mandal, R.; Cepinskas, G., Metabolomics Profiling of Critically Ill Coronavirus Disease 2019 Patients: Identification of Diagnostic and Prognostic Biomarkers. Crit Care Explor 2020, 2 10, e0272. https://www.ncbi.nlm.nih.gov/pubmed/33134953",,
Perif?ro v?nu katetru apr?pe visp?r?j? apr?p?,Peripheral venous catheter care in general care,2023-07-02,Government of Latvia,government,https://www.spkc.gov.lv/lv/media/19155/download,https://www.spkc.gov.lv/lv/media/19155/download#page=18,ministrukabinets-105a226194d16ebc6bf892a52047c3e6,,ministrukabinets-105a226194d16ebc6bf892a52047c3e6-105a226194d16ebc6bf892a52047c3e6,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,18,"8. Frances Yeung, Michael R. Miller, Rahul Ojha, Brianna McKelvie, Naveen Poonai, Dirk E. Bock, Saoirse Cameron, Sepideh Taheri; Saline-Lock Versus Continuous Infusion: Maintaining Peripheral Intravenous Catheter Access in Children. Hosp Pediatr December 2020; 10 12: 10381043.",,
Perif?ro v?nu katetru apr?pe visp?r?j? apr?p?,Peripheral venous catheter care in general care,2023-07-02,Government of Latvia,government,https://www.spkc.gov.lv/lv/media/19155/download,https://www.spkc.gov.lv/lv/media/19155/download#page=18,ministrukabinets-105a226194d16ebc6bf892a52047c3e6,,ministrukabinets-105a226194d16ebc6bf892a52047c3e6-105a226194d16ebc6bf892a52047c3e6,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,18,"8. Frances Yeung, Michael R. Miller, Rahul Ojha, Brianna McKelvie, Naveen Poonai, Dirk E. Bock, Saoirse Cameron, Sepideh Taheri; Saline-Lock Versus Continuous Infusion: Maintaining Peripheral Intravenous Catheter Access in Children. Hosp Pediatr December 2020; 10 12: 10381043.",,
Perif?ro v?nu katetru apr?pe visp?r?j? apr?p?,Peripheral venous catheter care in general care,2023-07-02,Government of Latvia,government,https://www.spkc.gov.lv/lv/media/19155/download,https://www.spkc.gov.lv/lv/media/19155/download#page=18,ministrukabinets-105a226194d16ebc6bf892a52047c3e6,,ministrukabinets-105a226194d16ebc6bf892a52047c3e6-105a226194d16ebc6bf892a52047c3e6,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,18,"8. Frances Yeung, Michael R. Miller, Rahul Ojha, Brianna McKelvie, Naveen Poonai, Dirk E. Bock, Saoirse Cameron, Sepideh Taheri; Saline-Lock Versus Continuous Infusion: Maintaining Peripheral Intravenous Catheter Access in Children. Hosp Pediatr December 2020; 10 12: 10381043.",,
Perif?ro v?nu katetru apr?pe pediatriskaj? apr?p?,Peripheral venous catheter care in pediatric care,2023-07-02,Government of Latvia,government,https://www.spkc.gov.lv/lv/media/19152/download,https://www.spkc.gov.lv/lv/media/19152/download#page=17,ministrukabinets-c5f1a04233afa6c76523e469417fb34d,,ministrukabinets-c5f1a04233afa6c76523e469417fb34d-c5f1a04233afa6c76523e469417fb34d,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,17,"8. Frances Yeung, Michael R. Miller, Rahul Ojha, Brianna McKelvie, Naveen Poonai, Dirk E. Bock, Saoirse Cameron, Sepideh Taheri; Saline-Lock Versus Continuous Infusion: Maintaining Peripheral Intravenous Catheter Access in Children. Hosp Pediatr December 2020; 10 12: 10381043.",,
Perif?ro v?nu katetru apr?pe pediatriskaj? apr?p?,Peripheral venous catheter care in pediatric care,2023-07-02,Government of Latvia,government,https://www.spkc.gov.lv/lv/media/19152/download,https://www.spkc.gov.lv/lv/media/19152/download#page=17,ministrukabinets-c5f1a04233afa6c76523e469417fb34d,,ministrukabinets-c5f1a04233afa6c76523e469417fb34d-c5f1a04233afa6c76523e469417fb34d,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,17,"8. Frances Yeung, Michael R. Miller, Rahul Ojha, Brianna McKelvie, Naveen Poonai, Dirk E. Bock, Saoirse Cameron, Sepideh Taheri; Saline-Lock Versus Continuous Infusion: Maintaining Peripheral Intravenous Catheter Access in Children. Hosp Pediatr December 2020; 10 12: 10381043.",,
Perif?ro v?nu katetru apr?pe pediatriskaj? apr?p?,Peripheral venous catheter care in pediatric care,2023-07-02,Government of Latvia,government,https://www.spkc.gov.lv/lv/media/19152/download,https://www.spkc.gov.lv/lv/media/19152/download#page=17,ministrukabinets-c5f1a04233afa6c76523e469417fb34d,,ministrukabinets-c5f1a04233afa6c76523e469417fb34d-c5f1a04233afa6c76523e469417fb34d,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,17,"8. Frances Yeung, Michael R. Miller, Rahul Ojha, Brianna McKelvie, Naveen Poonai, Dirk E. Bock, Saoirse Cameron, Sepideh Taheri; Saline-Lock Versus Continuous Infusion: Maintaining Peripheral Intravenous Catheter Access in Children. Hosp Pediatr December 2020; 10 12: 10381043.",,
"Guidelines for the prevention of bloodstream infections and other infections associated with the use of intravascular catheters: part I: peripheral catheters: web annex: summary of evidence findings and evidence-to-decision tables by population, intervention, comparison, outcome (PICO) question",,2024-01-01,World Health Organization,igo,https://apps.who.int/iris/handle/10665/376714,https://iris.who.int/bitstream/handle/10665/376714/B09039-eng.pdf#page=105,who-b438e0d9e405bd51be3780405a4d600d,,who-b438e0d9e405bd51be3780405a4d600d-6099657ba639d45e2f1242f8a42d8b8d,cited selected person,,,10.1542/hpeds.2020-0137,Michael R Miller,105,"91. Yeung F, Miller MR, Ojha R, McKelvie B, Poonai N, Bock DE et al. Saline-Lock Versus Continuous Infusion: Maintaining Peripheral Intravenous Catheter Access in Children. Hospital Pediatrics. 2020;10:1038-43. doi: 10.1542/hpeds.2020-0137.",,
